1182-OL.HK,C Y FOUNDATION,HKG,Hong Kong
33X1.BE,XINJIANG XINXIN -H-,BER,Germany
TVTV,WhereverTV Broadcasting Corporation,PNK,USA
YCZ.SG,CAMERON INTL,STU,Germany
JNJ.SW,JOHNSON & JOHNSON,EBS,Austria
VTM.AX,Volta Mining Limited,ASX,Australia
PIH,"1347 Property Insurance Holdings, Inc.",NGM,Sweden
VCR-H.V,VECTOR RESOURCES INC,VAN,Canada
ALAN,Alanco Technologies Inc.,PNK,USA
DNERF,Downer EDI Limited,PNK,USA
PGEC,Prestige Capital Corporation,OBB,USA
A60.MU,ALLERGAN,MUN,Germany
ERI.AX,MGC Pharmaceuticals Limited,ASX,Australia
TASR,TASER International Inc.,NMS,USA
CGEN,Compugen Ltd.,NGM,Sweden
VALE-P,VALE S.A.,NYQ,USA
KPJHF,KPJ HEALTHCARE BHD,PNK,USA
DMXHF,DHX Media Ltd.,PNK,USA
ODX.L,Omega Diagnostics Group PLC,LSE,UK
MTY.AS,IEX GROUP,AMS,Netherlands
DEO,Diageo plc,NYQ,USA
DIMN,"Diamante Minerals, Inc.",OBB,USA
ZSAN,Zosano Pharma Corporation,NCM,Australia
KRN.TO,Karnalyte Resources Inc.,TOR,Canada
TSV.AX,Transerv Energy Limited,ASX,Australia
NEXWU,"NextEra Energy, Inc.",PNK,USA
DYSL,Dynasil Corporation of America,NCM,Australia
BMH.AX,Baumart Holdings Limited,ASX,Australia
TGLTY,TGLT SA ADR,PNK,USA
YGEN.MX,YNGL GRN EN SP ADR,MEX,Mexico
OKSB,Southwest Bancorp Inc.,NMS,USA
HTD,John Hancock Tax-Advantaged Dividend Income Fund,NYQ,USA
GYRO,"Gyrodyne, LLC",NCM,Australia
SGAMF,Sega Sammy Holdings Inc.,PNK,USA
MOC,Command Security Corp.,ASE,USA
4HP.F,ISETAN MITSUKOSHI H,FRA,Germany
CVC,Cablevision Systems Corporation,NYQ,USA
WHR.DU,WHIRLPOOL,DUS,Germany
DBK.DE,Deutsche Bank AG,GER,Germany
IFAN,"IFAN Financial, Inc.",OBB,USA
XYIGF,Xinyi Glass Holdings Ltd.,PNK,USA
LLL,L-3 Communications Holdings Inc.,NYQ,USA
ZMRK,Zalemark Holding Company Inc.,PNK,USA
NCR.V,Northcore Resources Inc.,VAN,Canada
HUAZ,HUA YE GAS GRP HLDG,PNK,USA
R2:TUPY3S.SA,TUPY SA,SAO,Brazil
S69.SI,Serial System Ltd,SES,Singapore
DMP.AX,Domino's Pizza Enterprises Limited,ASX,Australia
GTLS,Chart Industries Inc.,NMS,USA
HD,"The Home Depot, Inc.",NYQ,USA
DNRG,Dominovas Energy Corporation,PNK,USA
LBF,"Deutsche Global High Income Fund, Inc.",NYQ,USA
PRELF,Leeta Gold Corp.,PNK,USA
ZODFF,Zodiac Aerospace,PNK,USA
DVAX,Dynavax Technologies Corporation,NCM,Australia
WMEG,"World Mortgage Exchange Group, Inc.",PNK,USA
LGIH,"LGI Homes, Inc.",NMS,USA
WAJ.F,WASTE CONNECTIONS,FRA,Germany
ZAL.SG,ZALANDO,STU,Germany
032830.KS,"Samsung Life Insurance Co., Ltd.",KSC,Korea
0117.HK,Eyang Holdings Group Co. Ltd.,HKG,Hong Kong
5Z0.F,ZHONGSHENG GRP,FRA,Germany
030520.KQ,Hancom Inc.,KOE,South Korea
JSWSTEEL6.BO,JSW STEEL LTD,BSE,India
AVT,"Avnet, Inc.",NYQ,USA
045970.KQ,"CoAsia Holdings Co., Ltd.",KOE,South Korea
DEITF,Devro plc,PNK,USA
WBKC,"Wolverine Bancorp, Inc.",NCM,Australia
NVGN,Novogen Limited,NCM,Australia
KBCAF,KBC Advanced Technologies plc,PNK,USA
PG4.F,PRINCIPAL FINANCIAL,FRA,Germany
TINS.JK,TIMAH IDR50,JKT,Indonesia
XYUA.F,HENGDELI HLDGS,FRA,Germany
QRMLF,Quest Rare Minerals Ltd.,PNK,USA
XYL,Xylem Inc.,NYQ,USA
CDOC,"Coda Octopus Group, Inc.",PNK,USA
ITDC.BO,INDIA TOURISM DEVELOPMENT CORP,BSE,India
KMI-PA,"Kinder Morgan, Inc. Depositary ",NYQ,USA
K.TO,KINROSS GOLD CORP.,TOR,Canada
DLAR.L,De La Rue plc,LSE,UK
BOSSY,Hugo Boss AG,PNK,USA
SPG,Simon Property Group Inc.,NYQ,USA
LSFG,LifeStore Financial Group,PNK,USA
NPACY,Neopost S.A.,PNK,USA
CREG,China Recycling Energy Corporation,NCM,Australia
KOZAA.IS,Koza Anadolu Metal Madencilik Isletmeleri AS,IST,Turkey
ISC1.MU,ARCELORMITTAL,MUN,Germany
PAN.V,Pangolin Diamonds Corp.,VAN,Canada
BJRI,"BJ's Restaurants, Inc.",NMS,USA
YOC.BE,YOC,BER,Germany
I7N.DE,ItN Nanovation AG,GER,Germany
PRDGF,Premier Diversified Holdings Inc.,PNK,USA
HHV.L,Hargreave Hale AIM VCT 1 Ord,LSE,UK
GSL,"Global Ship Lease, Inc.",NYQ,USA
TTWO,Take-Two Interactive Software Inc.,NMS,USA
KAJ.MU,KAJIMA,MUN,Germany
TRIP,TripAdvisor Inc.,NMS,USA
BDL,Flanigan's Enterprises Inc.,ASE,USA
YPFN.MX,YPF SA SP ADR-D,MEX,Mexico
HCN,Welltower Inc.,NYQ,USA
UOB8TF.BK,UOB Freehold Eight Thonglor Property Fund,SET,Thailand
MLFB,"Major League Football, Inc.",PNK,USA
VARHF,VARD HOLDINGS,PNK,USA
CWF.TO,Canadian World Ord,TOR,Canada
P.TO,Primero Mining Corp.,TOR,Canada
XOT.BE,CN TECH SOLAR,BER,Germany
PFODF,Premier Foods plc,PNK,USA
VC,Visteon Corporation,NYQ,USA
GSM,Ferroglobe PLC,NMS,USA
CLBH,Carolina Bank Holdings Inc.,NGM,Sweden
ABMBF,Abcourt Mines Inc.,PNK,USA
SRT-U.TO,SLATE RETAIL REIT USD,TOR,Canada
EWI.L,Edinburgh Worldwide Ord,LSE,UK
000120.KS,CJ korea express Corporation,KSC,Korea
IGM.TO,IGM Financial Inc.,TOR,Canada
TSRYY,Treasury Wine Estates Limited,PNK,USA
ORB.BE,ORBOTECH,BER,Germany
VGM,Invesco Trust for Investment Grade Municipals,NYQ,USA
5009.KL,White Horse Bhd,KLS,Malaysia
UGR.MU,ULTRAPAR SP ADR,MUN,Germany
GSB,"GlobalSCAPE, Inc.",ASE,USA
YM9A.BE,MAANSHAN IRON -H-,BER,Germany
RY,Royal Bank of Canada,NYQ,USA
SPI.BE,SAPPI,BER,Germany
MDSY,ModSys International Ltd.,NGM,Sweden
CGN.DU,CIGNA CORP,DUS,Germany
CONSTI.HE,Consti Yhtiöt Oyj,HEL,Finland
NM-PH,Navios Maritime Holdings Inc. S,NYQ,USA
2FI.HA,FIAT CHRYSLER AUTO,HAN,Germany
01T.F,TOKYU CORP,FRA,Germany
CRRC,Courier Corporation,NMS,USA
GAHD,"Global Agricultural Holdings, Inc",PNK,USA
AA,Alcoa Inc.,NYQ,USA
YAMCF,Yamaha Corporation,PNK,USA
SAH.V,Sahara Energy Ltd.,VAN,Canada
ENC.MC,ENCE ENERGIA,MCE,Spain
QIBK.QA,Qatar Islamic Bank (S.A.Q.),DOH,Qatar
MSCC,Microsemi Corporation,NMS,USA
QS2A.F,SMITHS GROUP,FRA,Germany
DOW.SW,DOW CHEMICAL,EBS,Austria
GTU-UN.TO,CENTRAL GOLDTRUST,TOR,Canada
ANNC,Annec Green Refractories Corporation,PNK,USA
ZOF.BE,SBI HOLDINGS,BER,Germany
WM.TO,Wallbridge Mining Co. Ltd.,TOR,Canada
DME.AX,Dome Gold Mines Limited,ASX,Australia
XYT.MU,CN HUARONG ENERGY,MUN,Germany
MAYS,JW Mays Inc.,NCM,Australia
SGQ.AX,St George Mining Limited,ASX,Australia
KAUSAMBI.BO,KAUSAMBI VANIJYA LTD,BSE,India
HYLKF,West Red Lake Gold Mines Inc.,PNK,USA
GEDZA.IS,Gediz Ambalaj Sanayi Ve Ticaret A.S.,IST,Turkey
DBVTF,DBV Technologies S.A.,PNK,USA
OUTB,Outback Oil & Mineral Exploration Corp.,PNK,USA
FI,Frank's International N.V.,NYQ,USA
TKURF,Tokyu REIT Inc.,PNK,USA
RMT.F,REGINA MIRACLE INTL,FRA,Germany
00631L.TW,Yuanta Daily Taiwan 50 Bull 2X ETF,TAI,Taiwan
VELO.CO,Veloxis Pharmaceuticals A/S,CPH,Denmark
HSHY34F.SA,The Hershey Company,SAO,Brazil
OLBG,"The OLB Group, Inc.",PNK,USA
NP7.DU,NIPPON KAYAKU CO,DUS,Germany
AWS.SI,Global Yellow Pages Limited,SES,Singapore
BML-PJ,Bank of America Corporation Ban,NYQ,USA
W3N.SG,VENTSPILS NAFTA,STU,Germany
WJB.HM,Franca Equity AG,HAM,Germany
INO-UN.TO,INOVALIS REIT,TOR,Canada
ALL-PB,Allstate Corporation (The) 5.10,NYQ,USA
HPPI,"HedgePath Pharmaceuticals, Inc.",PNK,USA
3778-OL.HK,CHINA WEAVING,HKG,Hong Kong
HVLM,"Huron Valley Bancorp, Inc.",PNK,USA
FBMS,First Bancshares Inc.,NGM,Sweden
RLH,Red Lion Hotels Corporation,NYQ,USA
RHJIF,BHF Kleinwort Benson Group SA,PNK,USA
ATRS.VI,ATRIUM EURO REAL ,VIE,Austria
PV3A.MU,PSIVIDA,MUN,Germany
CYD,China Yuchai International Limited,NYQ,USA
0808.HK,PROSPERITY REIT,HKG,Hong Kong
QMC.F,SMC CORP,FRA,Germany
THR.BR,ThromboGenics NV,BRU,Belgium
MJNE,"MJ Holdings, Inc.",PNK,USA
RIOB,"Rio Bravo Oil, Inc.",PNK,USA
OPOF,Old Point Financial Corporation,NCM,Australia
3QN.F,JINPAN INTL,FRA,Germany
TMS1.SG,SYNAGEVA BIOPHARMA,STU,Germany
SMBZF,Simba Energy Inc.,PNK,USA
SPOR,"Sport Haley Holdings, Inc.",PNK,USA
PUZ.F,PONGS & ZAHN,FRA,Germany
SAFT,Safety Insurance Group Inc.,NMS,USA
SOP.V,Source Exploration Corp.,VAN,Canada
TL5.MC,MEDIASET ESPANA,MCE,Spain
LHL.DE,Lenovo Group Limited,GER,Germany
TTDA.MU,HENG XIN CHINA,MUN,Germany
WLD.AX,Wellard Limited,ASX,Australia
ANTM.JK,ANEKA TAMBANG IDR100,JKT,Indonesia
H9W.DE,HWA AG,GER,Germany
XOP.V,Canadian Overseas Petroleum Limited,VAN,Canada
BEX.V,Benton Resources Inc.,VAN,Canada
SAQ,Saratoga Investment Corp.,NYQ,USA
OXISD,"OXIS International, Inc.",PNK,USA
BOW.F,BORYSZEW,FRA,Germany
GALE,"Galena Biopharma, Inc.",NCM,Australia
PZCUF,PZ Cussons Plc,PNK,USA
0WH.BE,WH GRP-144A-S,BER,Germany
IDR-UN.TO,REIT INDEXPLUS INCOME FUND,TOR,Canada
MBCQ,"MB Bancorp, Inc.",OBB,USA
VALE-DEB81B0.SA,VALE        D81     N1,SAO,Brazil
JPEC.L,JPMorgan Elect Managed Cash Ord,LSE,UK
IBM.SW,IBM,EBS,Austria
GRT-UN.TO,GRANITE REAL ESTATE INVESTMENT ,TOR,Canada
CTNXF,Cornerstone Capital Resources Inc.,PNK,USA
KBRS,"KBS Real Estate Investment Trust II, Inc.",PNK,USA
SYK,Stryker Corporation,NYQ,USA
YBR.AX,Yellow Brick Road Holdings Limited,ASX,Australia
BUGDF,Bumrungrad Hospital Public Company Limited,PNK,USA
T15.SI,Tan Chong International Ltd.,SES,Singapore
CASY,"Casey's General Stores, Inc.",NMS,USA
PEYTF,Parallel Energy Trust,PNK,USA
CR,Crane Co.,NYQ,USA
FYI.AX,FYI Resources Limited,ASX,Australia
AMCF,Andatee China Marine Fuel Services Corporation,NCM,Australia
JLG.L,John Laing Group plc,LSE,UK
CCC,Calgon Carbon Corporation,NYQ,USA
AVAX.AT,J&P-Avax, S.A.,ATH
QRNKMQ-A,,ASX,Australia
OIS,Oil States International Inc.,NYQ,USA
SAC.L,SacOil Holdings Limited,LSE,UK
LEM1S.HE,Lemminkainen Oyj,HEL,Finland
ALS.HM,ALLSTATE,HAM,Germany
CJCFF,Canada Strategic Metals Inc.,PNK,USA
ZMMR.TA,ZIM DIRECT MARKET,TLV,Israel
ROY.AX,Magnetite Mines Limited,ASX,Australia
SDLJ,The Scottdale Bank & Trust Company,PNK,USA
OLT.OL,Olav Thon Eiendomsselskap ASA,OSL,Norway
NESR.F,NESTLE N,FRA,Germany
EX9.DU,EXELIXIS ,DUS,Germany
LDF,"The Latin American Discovery Fund, Inc.",NYQ,USA
AXLL,Axiall Corporation,NYQ,USA
WCE.F,CECO ENVIRONMENTAL,FRA,Germany
QTG.AX,Q Technology Group Limited,ASX,Australia
LX4.F,LUXFER SP ADR,FRA,Germany
KGNX,KollagenX Corp.,PNK,USA
TSPIRITUAL.BO,T Spiritual World Ltd,BSE,India
ITTA.SG,ITT,STU,Germany
VIT.AX,Vitaco Holdings Limited,ASX,Australia
GEM.V,Pele Mountain Resources Inc.,VAN,Canada
GBX,"The Greenbrier Companies, Inc.",NYQ,USA
QAN.MU,QANTAS AIRWAYS,MUN,Germany
VVV3.SG,OEKOWORLD  N  VZ,STU,Germany
DELTACORP.BO,Delta Corp Limited,BSE,India
AKAO,"Achaogen, Inc.",NGM,Sweden
WSTCSTPAPR.BO,WEST COAST PAPER MILLS LTD.,BSE,India
K3GD.SI,Yanzhou Coal Mining Co. Ltd.,SES,Singapore
GEO,"The GEO Group, Inc.",NYQ,USA
6266.TWO,TOP UNION ELECTRIO TWD10,TWO,Taiwan
WTRTP,Wintrust Financial Corporation,PNK,USA
WTT.MU,MARENICA ENERGY,MUN,Germany
CALM,"Cal-Maine Foods, Inc.",NMS,USA
VMW,"VMware, Inc.",NYQ,USA
NYT.BE,NEW YORK TIMES -A-,BER,Germany
BIT,BlackRock Multi-Sector Income Trust,NYQ,USA
ZZMS.BE,COMMERZBANK SP ADR,BER,Germany
E6V.BE,EV ENERGY PARTNERS,BER,Germany
PNL.L,Personal Assets Ord,LSE,UK
AMOT,Allied Motion Technologies Inc.,NGM,Sweden
COPRF,Copper One Inc.,PNK,USA
XSL.F,STEINER LEISURE,FRA,Germany
JRFOODS.BO,JR Foods Ltd.,BSE,India
ECIG,"Electronic Cigarettes International Group, Ltd.",PNK,USA
LCUT,"Lifetime Brands, Inc.",NMS,USA
AMNF,Armanino Foods of Distinction Inc.,PNK,USA
XYD.BE,MINCO SILVER,BER,Germany
041190.KQ,Woori Technology Investment Co. Ltd.,KOE,South Korea
TPCA,Tropicana Entertainment Inc.,PNK,USA
POFNF,Power Financial Corporation,PNK,USA
V.V,AGAVE SILVER CORP,VAN,Canada
GGAL.BA,Grupo Financiero Galicia S.A.,BUE,Argentina
DONFF,Sphinx Resources Ltd.,PNK,USA
OSTIM.IS,Ostim Endustriyel Yatirimlar ve Isletme AS,IST,Turkey
AEI.TO,"Arsenal Energy, Inc.",TOR,Canada
MLFT4F.SA,JEREISSATI  PN,SAO,Brazil
MZE.SG,LUXOFT HLG A,STU,Germany
WN-PC.TO,GEORGE WESTON LTD. 5.20% PR. SE,TOR,Canada
B3SB.F,BCP FIN PERP NCP A,FRA,Germany
0206.HK,TSC Group Holdings Limited,HKG,Hong Kong
KE,"Kimball Electronics, Inc.",NMS,USA
KNCAF,"Konica Minolta, Inc.",PNK,USA
MDF.TO,Mediagrif Interactive Technologies Inc.,TOR,Canada
SHD.BE,SHISEIDO,BER,Germany
CHK,Chesapeake Energy Corporation,NYQ,USA
3668.HK,Chinalco Mining Corporation International,HKG,Hong Kong
ELON,Echelon Corporation,NMS,USA
OU6.MU,BEAR CREEK MINING,MUN,Germany
37OC.L,"Oil and Gas Development Co., Ltd.",LSE,UK
MIX.L,Mobeus Income & Growth VCT Ord,LSE,UK
WAB,Westinghouse Air Brake Technologies Corporation,NYQ,USA
PTSI,"P.A.M. Transportation Services, Inc.",NGM,Sweden
SATS,EchoStar Corp.,NMS,USA
LION.JK,LION METAL WORKS IDR100,JKT,Indonesia
NTK,Nortek Inc.,NMS,USA
FCNCA,First Citizens Bancshares Inc.,NMS,USA
KIRK,Kirkland's Inc.,NMS,USA
TEUTF,Teuton Resources Corp.,PNK,USA
DL7A.F,DILLARDS-A,FRA,Germany
OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,TOR,Canada
BYOGF,Bounty Oil & Gas NL,PNK,USA
DPG,Duff & Phelps Global Utility Income Fund Inc.,NYQ,USA
1XM.MU,XIMEN MINING,MUN,Germany
SPGYF,Whitecap Resources Inc.,PNK,USA
JAGRAN.NS,Jagran Prakashan Ltd,NSI,India
HWDN.L,HOWDEN JOIN GRP,LSE,UK
POOL,Pool Corp.,NMS,USA
SCUN.DE,Schuler AG,GER,Germany
WWFA.F,WORLD WRESTLING-A,FRA,Germany
COH.AX,Cochlear Ltd.,ASX,Australia
TCE1.F,CELLDEX THERAPEUTIC,FRA,Germany
2976.KL,Wing Tai Malaysia Berhad,KLS,Malaysia
SPND,Spindletop Oil & Gas Co.,PNK,USA
APA.DU,APACHE,DUS,Germany
VRS.V,"Verisante Technology, Inc.",VAN,Canada
JOCIL.NS,Jocil Ltd.,NSI,India
MDRNSTL.BO,Modern Steels Ltd.,BSE,India
BCV,Bancroft Fund Ltd.,ASE,USA
I8U.MU,INPEX,MUN,Germany
M35.SI,Wheelock Properties (Singapore) Limited,SES,Singapore
71832P.TWO,YUANTA SECURITIES P/W 05/08/15(,TWO,Taiwan
SYEV,"Seychelle Environmental Technologies, Inc.",PNK,USA
IGNMF,Imagination Technologies Group Plc,PNK,USA
HDRA,Hydra Industries Acquisition Corp.,NCM,Australia
CCJ,Cameco Corporation,NYQ,USA
CFEGF,China Nonferrous Gold Limited,PNK,USA
AON,Aon plc,NYQ,USA
ARQL,ArQule Inc.,NGM,Sweden
EORIF,"Enhanced Oil Resources, Inc.",PNK,USA
QING,"Qingdao Footwear, Inc.",PNK,USA
RN7.BE,REGIONS FINANCIAL,BER,Germany
SAVBMX1B.MX,SAVBMX1 B,MEX,Mexico
RCO.F,RESOURCES CONNECTN,FRA,Germany
LB.TO,Laurentian Bank of Canada,TOR,Canada
BLURF,BLUR GROUP PLC,PNK,USA
YTRGF,Y. T. Realty Group Limited,PNK,USA
QIC.V,Quantum International Income Corp.,VAN,Canada
NDQ.TO,Novadaq Technologies Inc.,TOR,Canada
OLDM.ST,Old Mutual plc,STO,Sweden
XPROINDIA.NS,Xpro India Ltd.,NSI,India
SHPG,Shire plc,NMS,USA
MSK,Morgan Stanley Cap TR VIII GDT ,NYQ,USA
UCG.MI,UniCredit S.p.A.,MIL,Italy
032289.TW,YUANTA SECURITIES,TAI,Taiwan
XIS.F,AXIS ,FRA,Germany
090120.KQ,Zalman Tech Co Ltd,KOE,South Korea
CHY,Calamos Convertible and High Income Fund,NMS,USA
OVTZ,Oculus VisionTech Inc.,PNK,USA
AMCC,Applied Micro Circuits Corporation,NMS,USA
VPR-H.V,QUIKFLO HEALTH INC,VAN,Canada
TOOD,Thermwood Corporation,PNK,USA
FBTT,First Bankers Trustshares Inc.,PNK,USA
SYN,Synthetic Biologics Inc.,ASE,USA
DO51.F,XIANA MINING,FRA,Germany
JIM.L,Jarvis Securities plc,LSE,UK
SAB.L,SABMiller plc,LSE,UK
XCY.F,OPKO HEALTH,FRA,Germany
VLQCF,Valence Industries Limited,PNK,USA
2CK.HM,CK HUTCHISON HLDGS,HAM,Germany
WFAFY,Wesfarmers Limited,PNK,USA
BOJA,"Bojangles', Inc.",NMS,USA
NYNY,Empire Resorts Inc.,NGM,Sweden
ONSM,Onstream Media Corp.,PNK,USA
HSVLF,HIGHVELD STL & VANAD,PNK,USA
RGX.AX,MCS Services Limited,ASX,Australia
YTRA.MC,TRAJANO IBERIA,MCE,Spain
DWNI.F,DEUTSCHE WOHNEN,FRA,Germany
NIITLTD.NS,NIIT Ltd.,NSI,India
ZONX,"Zonzia Media, Inc.",PNK,USA
QNMA.SG,SEQUENOM,STU,Germany
0176@BN.KL,KRONOLOGI ASIA BERHAD,KLS,Malaysia
MREOF,DEMIRE DEUTSCHE MITT,PNK,USA
PCI,PIMCO Dynamic Credit Income Fund,NYQ,USA
XBOR,"Cross Border Resources, Inc.",PNK,USA
WAVX,Wave Systems Corp.,NCM,Australia
QCLSF,Global PVQ SE,PNK,USA
IFR.V,International Frontier Resources Corp.,VAN,Canada
71862P.TWO,YUANTA SECURITIES P/W 02/10/15(,TWO,Taiwan
CMG,"Chipotle Mexican Grill, Inc.",NYQ,USA
SWZ,The Swiss Helvetia Fund Inc.,NYQ,USA
REMPF,Red Emperor Resources NL,PNK,USA
XSZ.DU,SHIMIZU CORP,DUS,Germany
CAPL,CrossAmerica Partners LP,NYQ,USA
SGM,Stonegate Mortgage Corporation,NYQ,USA
6136.HK,Kangda International Environmental Company Limited,HKG,Hong Kong
WGEI,WindGen Energy Inc.,PNK,USA
UWP.F,ZAPOROZHSTL SPGDR-S,FRA,Germany
PIX.PA,Pixium Vision SA,PAR,France
MLWN,"Malwin Ventures, Inc.",PNK,USA
PCT.L,Polar Capital Technology Ord,LSE,UK
VSCJ.F,4SC E15,FRA,Germany
1476.TW,Eclat Textile Corporation Ltd.,TAI,Taiwan
AS3.DU,AMTECH SYSTEMS,DUS,Germany
WSRA,Western Sierra Mining Corp.,PNK,USA
GDF,Western Asset Global Partners Income Fund Inc.,NYQ,USA
QG1.MU,MACUSANI YELLOWCAKE,MUN,Germany
NKX,Nuveen California AMT-Free Municipal Income Fund,NYQ,USA
ENGT,Energy & Technology Corp.,PNK,USA
CGV.SG,Crompton Greaves Limited,STU,Germany
PNN.L,Pennon Group Plc,LSE,UK
CIG,Companhia Energética de Minas Gerais S.A.,NYQ,USA
02X.BE,XANADU MINES,BER,Germany
SOHOM,Sotherly Hotels LP,NGM,Sweden
JBLU.MX,JETBLUE AIRWAYS,MEX,Mexico
PRGS,Progress Software Corporation,NMS,USA
VDMRF,Vendome Resources Corp,PNK,USA
JNS,"Janus Capital Group, Inc.",NYQ,USA
VODN.MX,VODAFONE GRP SP ADR,MEX,Mexico
1622.HK,Redco Properties Group Limited,HKG,Hong Kong
YULE.JK,YULIE SEKURINDO IDR200,JKT,Indonesia
0805.HK,GLENCORE-S,HKG,Hong Kong
GDHC,GOLDEN DRAGON HOLDIN,PNK,USA
ZMR1.F,RED TIGER MNG,FRA,Germany
BWOWF,Wowjoint Holdings Limited,PNK,USA
HBCP,"Home Bancorp, Inc.",NMS,USA
1361.HK,361 Degrees International Limited,HKG,Hong Kong
CTX,Qwest Corp.,NYQ,USA
YPFSF,YPF SOCIEDAD ANONIMA,PNK,USA
LXSN.MU,XCERRA,MUN,Germany
W9C.BE,CONSTELLATION SOFT,BER,Germany
DGEN,Deltagen Inc.,PNK,USA
PIAIF,"Ping An Insurance (Group) Company of China, Ltd.",PNK,USA
ESU.V,EEStor Corporation,VAN,Canada
AFKS.ME,Sistema JSFC,MCX,India
SIA.L,SOCO International plc,LSE,UK
OSP.AX,Osprey Medical Inc.,ASX,Australia
GGRM.JK,GUDANG GARAM TBK IDR500,JKT,Indonesia
LB3A.BE,LIBERTY INT QVC-A,BER,Germany
NUIN,Nutrastar International Inc.,OBB,USA
6D4A.BE,DELEK GRP SP ADR,BER,Germany
DNP.BE,DAI NIPPON PRINTING,BER,Germany
KZOS.ME,Kazan Public Joint Stock Company Organichesky sintez,MCX,India
LOGG,LifeLogger Technologies Corp.,PNK,USA
SKKY,"Skkynet Cloud Systems, Inc.",OBB,USA
SMZZF,SINO MEDIA,PNK,USA
2128.HK,China Lesso Group Holdings Limited,HKG,Hong Kong
0291.HK,China Resources Beer (Holdings) Company Limited,HKG,Hong Kong
THTI,"THT Heat Transfer Technology, Inc.",NCM,Australia
HHVT.L,Hargreave Hale AIM VCT 2 Ord,LSE,UK
WELPP,Wisconsin Electric Power Company,PNK,USA
A34.F,TRECORA RESOURCES ,FRA,Germany
721845.TWO,YUANTA SECURITIES C/W 27/06/16(,TWO,Taiwan
FILM,"Cre8tive Works, Inc.",PNK,USA
9910.TW,"Feng Tay Enterprises Co., Ltd.",TAI,Taiwan
RDS-A,Royal Dutch Shell plc,NYQ,USA
RLAB,Real American Capital Corp.,PNK,USA
MIE1.F,MITSUBISHI ELECTRIC,FRA,Germany
NTCHF,N1 Technologies Inc.,PNK,USA
KEM.L,Kemin Resources plc,LSE,UK
AGU.TO,Agrium Inc.,TOR,Canada
SCRH,Scores Holding Co. Inc.,PNK,USA
YYAPI.IS,Yesil Yapi Endustrisi A.S.,IST,Turkey
MPLN.F,MAGELLAN PETROLEUM,FRA,Germany
GSIG,GSI Group Inc.,NMS,USA
OXY,Occidental Petroleum Corporation,NYQ,USA
BDRBF,Bombardier Inc.,PNK,USA
PTR.AX,Petratherm Limited,ASX,Australia
ZPTAF,Surge Energy Inc.,PNK,USA
UEC.MU,VILNIAUS DEGTINE,MUN,Germany
IFX.SW,INFINEON TECHNOLO N,EBS,Austria
ATLKY,Atlas Copco AB,PNK,USA
EZL.BE,VENUS METALS,BER,Germany
DRUNF,Dream Unlimited Corp.,PNK,USA
MAA,Mid-America Apartment Communities Inc.,NYQ,USA
HSKA,Heska Corporation,NCM,Australia
ACHI,"Accretive Health, Inc.",PNK,USA
ECF,Ellsworth Growth and Income Fund Ltd.,ASE,USA
CNSL,Consolidated Communications Holdings Inc.,NMS,USA
APC.MX,Anadarko Petroleum Corporation,MEX,Mexico
